uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,collectDate,endDate,subsampleID,testedDate,testingID,batchID,individualCount,sampleCondition,testProtocolVersion,testResult,cqValue,testPathogenName,remarks,testedBy,laboratoryName,dnaSampleID,dnaSampleCode,extractRNAConcentration,extractDNAConcentration,publicationDate,release
91ffa69b-4eaa-48c2-8779-eaa94515cb29,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.009,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Anaplasma phagocytophilum,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.009.DNA,QT00000000058,NA,NA,20251205T194523Z,RELEASE-2026
ad84709c-58d5-42b5-8a7d-2d8c7a5531d6,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.016,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia sp.,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.016.DNA,QT00000000065,NA,NA,20251205T194523Z,RELEASE-2026
c090378b-05a1-4159-95c8-1d82c642f6b6,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.013,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,Borrelia sp.,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.013.DNA,QT00000000062,NA,NA,20251205T194523Z,RELEASE-2026
7f307702-2911-405f-96a6-e7c9c99ca065,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.002,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ixodes pacificus,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.002.DNA,QT00000000051,NA,NA,20251205T194523Z,RELEASE-2026
9a78f101-f464-4f01-9de6-0227b027893c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.001,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,Borrelia sp.,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.001.DNA,QT00000000050,NA,NA,20251205T194523Z,RELEASE-2026
e2a73cb1-76d0-4c2d-8b88-21b7866a5540,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.001,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Babesia microti,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.001.DNA,QT00000000050,NA,NA,20251205T194523Z,RELEASE-2026
e257f42f-d3b5-41c6-b734-5b2f2e3257fd,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.002,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Babesia microti,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.002.DNA,QT00000000051,NA,NA,20251205T194523Z,RELEASE-2026
be5fcdc9-a050-4690-a175-398abb60a88b,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.015,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia mayonii,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.015.DNA,QT00000000064,NA,NA,20251205T194523Z,RELEASE-2026
b6133c5e-1f60-4b2b-92d0-bf2f2d4853b0,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.013,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia burgdorferi sensu lato,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.013.DNA,QT00000000062,NA,NA,20251205T194523Z,RELEASE-2026
190bf9ea-6af5-44ac-911c-b0d33289d84a,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.008,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ehrlichia muris-like,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.008.DNA,QT00000000057,NA,NA,20251205T194523Z,RELEASE-2026
938cf4f4-742e-40f4-941f-a5e7975cc1f4,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.002,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia burgdorferi sensu lato,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.002.DNA,QT00000000051,NA,NA,20251205T194523Z,RELEASE-2026
a168f3a8-1f58-4ca2-a2fd-0462959ca07c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.009,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ixodes pacificus,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.009.DNA,QT00000000058,NA,NA,20251205T194523Z,RELEASE-2026
4f4de505-4da8-47fc-9603-c2dd59d94d2a,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.012,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia sp.,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.012.DNA,QT00000000061,NA,NA,20251205T194523Z,RELEASE-2026
6f1968b7-11a5-4e87-ae70-b4f663945b12,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.008,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia burgdorferi sensu lato,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.008.DNA,QT00000000057,NA,NA,20251205T194523Z,RELEASE-2026
cf083248-05b5-409f-a1b1-1e189c0c4e8a,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.003,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Babesia microti,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.003.DNA,QT00000000052,NA,NA,20251205T194523Z,RELEASE-2026
bf729dba-af18-4adb-a0fa-5ce136122bc4,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.010,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Anaplasma phagocytophilum,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.010.DNA,QT00000000059,NA,NA,20251205T194523Z,RELEASE-2026
29a4e8dd-3545-472a-bc73-258fc1acbcba,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.008,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia mayonii,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.008.DNA,QT00000000057,NA,NA,20251205T194523Z,RELEASE-2026
4c4d2034-651d-4c49-9f2e-2373163b71cb,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.002,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,HardTick DNA Quality,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.002.DNA,QT00000000051,NA,NA,20251205T194523Z,RELEASE-2026
b9c9999d-87b6-4ac8-93ca-8394851ed57c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.010,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,Borrelia sp.,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.010.DNA,QT00000000059,NA,NA,20251205T194523Z,RELEASE-2026
74889c40-6b77-4a85-a581-d66a61ea4320,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,2019-07-16T16:57:00Z,2019-07-16T17:55:00Z,HARV_004.20190716.IXOSCA.N,2020-10-07,HARV_004.20190716.IXOSCA.N.T.012,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ehrlichia muris-like,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_004.20190716.IXOSCA.N.T.012.DNA,QT00000000061,NA,NA,20251205T194523Z,RELEASE-2026
8ffe7746-d145-4f96-9dd9-58afd67f9a03,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.004,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia miyamotoi,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.004.DNA,QT00000000029,NA,NA,20251205T194523Z,RELEASE-2026
36b0d19d-dbf2-46e2-aac9-3f5c27098adc,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.006,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,HardTick DNA Quality,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.006.DNA,QT00000000031,NA,NA,20251205T194523Z,RELEASE-2026
99d2fe86-c69c-483b-8de6-c01838f22ae3,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.004,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Babesia microti,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.004.DNA,QT00000000029,NA,NA,20251205T194523Z,RELEASE-2026
587d9e50-5680-482a-8b0d-63697adf54a6,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.004,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,HardTick DNA Quality,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.004.DNA,QT00000000029,NA,NA,20251205T194523Z,RELEASE-2026
3ce6e488-18ce-474e-abc1-bd245d67ecb1,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.001,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia burgdorferi sensu lato,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.001.DNA,QT00000000026,NA,NA,20251205T194523Z,RELEASE-2026
00362292-d202-413d-9f25-4ca21d99518c,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.001,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ixodes pacificus,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.001.DNA,QT00000000026,NA,NA,20251205T194523Z,RELEASE-2026
c95819d0-aa8b-4aef-a505-48335e7bb37c,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.004,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia burgdorferi sensu lato,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.004.DNA,QT00000000029,NA,NA,20251205T194523Z,RELEASE-2026
1cfcbe5b-c02a-42b6-a388-7b3007e42e51,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.001,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia mayonii,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.001.DNA,QT00000000026,NA,NA,20251205T194523Z,RELEASE-2026
4ddddbd9-4660-44bb-aa4a-481da91b6262,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.006,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ixodes pacificus,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.006.DNA,QT00000000031,NA,NA,20251205T194523Z,RELEASE-2026
18f316ee-0424-45c0-bd6b-37942d3a1cc8,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.001,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ehrlichia muris-like,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.001.DNA,QT00000000026,NA,NA,20251205T194523Z,RELEASE-2026
fd05d621-ad5f-41c1-a5d5-d63293255eaa,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.003,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia mayonii,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.003.DNA,QT00000000028,NA,NA,20251205T194523Z,RELEASE-2026
0dccac21-2d20-4b9c-9aed-59ba7aaaaffa,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.006,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia mayonii,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.006.DNA,QT00000000031,NA,NA,20251205T194523Z,RELEASE-2026
895faefd-3e7c-4a3e-88b4-bbf3c10df830,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.003,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia sp.,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.003.DNA,QT00000000028,NA,NA,20251205T194523Z,RELEASE-2026
812a742a-b7d9-4394-97e9-7e32f1bae3ca,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.005,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Babesia microti,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.005.DNA,QT00000000030,NA,NA,20251205T194523Z,RELEASE-2026
191d2197-d8c2-4f77-81a1-c6489da29703,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.006,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Babesia microti,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.006.DNA,QT00000000031,NA,NA,20251205T194523Z,RELEASE-2026
8c0dbdec-352c-4308-baab-65b8fc266568,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.005,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ehrlichia muris-like,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.005.DNA,QT00000000030,NA,NA,20251205T194523Z,RELEASE-2026
a5a2455e-849d-4fc8-855b-d5e37331ee67,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.003,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia burgdorferi sensu lato,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.003.DNA,QT00000000028,NA,NA,20251205T194523Z,RELEASE-2026
d6f57489-7e3c-4f27-a14b-60120adfb400,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.003,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Ixodes pacificus,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.003.DNA,QT00000000028,NA,NA,20251205T194523Z,RELEASE-2026
3d629a87-0d98-4caf-b47e-dc9988311959,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.005,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,NA,HardTick DNA Quality,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.005.DNA,QT00000000030,NA,NA,20251205T194523Z,RELEASE-2026
679d0a4d-4e7f-4ca1-92b1-9b75ce7c4e14,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2019-07-16T18:50:00Z,2019-07-16T19:53:00Z,HARV_002.20190716.IXOSCA.N,2020-10-07,HARV_002.20190716.IXOSCA.N.T.004,NEON_20200831,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,NA,Borrelia mayonii,NA,0IRskLNY9jFEdSE177Ndsw==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20190716.IXOSCA.N.T.004.DNA,QT00000000029,NA,NA,20251205T194523Z,RELEASE-2026
