uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,publicationDate,release
2360bfe1-5085-4a74-906b-7870eefd0470,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,OK - no known exceptions,2023-08-09T18:10:00Z,HARV.2023.32,HARV_004.20230809,D00000078770,drag and flag,165,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-2369-8379,NA,NA,20260107T161109Z,RELEASE-2026
301926f3-08a7-45a2-bf4f-53510be605b1,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,OK - no known exceptions,2023-08-28T13:18:00Z,HARV.2023.35,HARV_002.20230828,D00000078808,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0003-7026-1767,NA,NA,20260107T161109Z,RELEASE-2026
d6a976c5-63be-405c-9754-197608295336,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,OK - no known exceptions,2023-08-28T13:23:00Z,HARV.2023.35,HARV_026.20230828,D00000037435,drag and flag,120,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0004-7358-8332,NA,NA,20260107T161109Z,RELEASE-2026
d20b8e23-7357-4ccf-bdd2-d3381136d192,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,OK - no known exceptions,2023-08-28T15:11:00Z,HARV.2023.35,HARV_001.20230828,D00000037445,drag and flag,121,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0009-1224-8349,NA,NA,20260107T161109Z,RELEASE-2026
01b12939-3a59-4757-ad0b-92734a38f34f,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,OK - no known exceptions,2023-08-28T15:58:00Z,HARV.2023.35,HARV_004.20230828,D00000037442,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0003-6644-7278,NA,NA,20260107T161109Z,RELEASE-2026
a6d244f1-d4b7-4119-905c-35b13a826e39,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,OK - no known exceptions,2023-08-28T16:43:00Z,HARV.2023.35,HARV_022.20230828,D00000037433,drag and flag,120,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0004-7358-8332,NA,NA,20260107T161109Z,RELEASE-2026
86f43646-e0e5-49fc-b017-1edf4916ce7b,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,OK - no known exceptions,2023-08-28T18:04:00Z,HARV.2023.35,HARV_006.20230828,D00000078185,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0003-7026-1767,NA,NA,20260107T161109Z,RELEASE-2026
91e80932-d896-401f-8d2e-d78960a167bd,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-05-05T16:11:00Z,DELA.2016.18,DELA_008.20160505,NA,drag and flag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vG,lnagel@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
e08403e7-10a5-40b0-8de3-8fc47d002d61,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-05-05T18:25:00Z,DELA.2016.18,DELA_016.20160505,NA,drag,130,Y,2,0,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
7c5bca58-02e5-48c2-b0d3-4a0e0d14d04c,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-05-05T19:15:00Z,DELA.2016.18,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,DShipman@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
b53cc530-e4d8-43e0-a5af-8a17bc811ff6,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-05-05T20:00:00Z,DELA.2016.18,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,DShipman@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
baa7b0d8-f81b-460f-8353-853623145644,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-05-23T13:54:00Z,DELA.2016.21,NA,NA,drag and flag,114,N,0,0,0,No known compromise,NEON.DOC.014045vG,DShipman@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
1030914f-aa1b-446a-947a-79925dabbbdd,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-05-23T14:05:00Z,DELA.2016.21,DELA_005.20160523,NA,drag and flag,170,Y,0,1,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
6a1761f1-fa47-45de-9e11-542585fe56a7,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-05-23T14:59:00Z,DELA.2016.21,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,jwhite@neoninc.org,NA,NA,20260107T160740Z,RELEASE-2026
ee8810b9-9062-4545-bfc4-f3cd5a0bd506,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-05-23T15:17:00Z,DELA.2016.21,DELA_014.20160523,NA,drag,165,Y,0,1,0,No known compromise,NEON.DOC.014045vG,BGibson@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
1a649d5f-4f62-4c9c-a482-17a9efe25d0e,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-05-23T15:52:00Z,DELA.2016.21,DELA_001.20160523,NA,drag,80,Y,1,0,0,No known compromise,NEON.DOC.014045vG,DShipman@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
17a370d0-1941-4731-be16-0f942de82bac,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-05-23T16:25:00Z,DELA.2016.21,NA,NA,drag and flag,165,N,0,0,0,No known compromise,NEON.DOC.014045vG,BGibson@field-ops.org,NA,NA,20260107T160740Z,RELEASE-2026
7cbd2633-666a-4484-8d63-ef7340db591a,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,OK - no known exceptions,2023-09-20T13:42:00Z,HARV.2023.38,HARV_022.20230920,D00000078780,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0003-1553-0274,NA,NA,20260107T162112Z,RELEASE-2026
6f3c34eb-2f18-4ef2-ad2c-17d5aa32f423,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,OK - no known exceptions,2023-09-20T17:36:00Z,HARV.2023.38,HARV_002.20230920,D00000078811,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0003-1553-0274,NA,NA,20260107T162112Z,RELEASE-2026
fca9423c-ddfb-4a19-99ee-19a11e87c75c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,OK - no known exceptions,2023-09-21T12:46:00Z,HARV.2023.38,HARV_004.20230921,D00000078804,drag and flag,157,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0008-2982-4579,NA,NA,20260107T162112Z,RELEASE-2026
ae48d781-1933-42db-9cfc-ee358ab266f1,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,OK - no known exceptions,2023-09-21T15:08:00Z,HARV.2023.38,HARV_026.20230921,D00000078803,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0008-2982-4579,NA,NA,20260107T162112Z,RELEASE-2026
ec21820b-103d-421e-9dd0-f860c8929b29,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,OK - no known exceptions,2023-09-21T16:00:00Z,HARV.2023.38,HARV_001.20230921,D00000054535,drag and flag,162,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0009-9756-6660,NA,NA,20260107T162112Z,RELEASE-2026
cf620800-fe6c-45bd-80bd-5ab52be7c6e7,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,OK - no known exceptions,2023-09-21T18:00:00Z,HARV.2023.38,HARV_006.20230921,D00000078818,drag and flag,159,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0009-0008-2982-4579,NA,NA,20260107T162112Z,RELEASE-2026
e8ee6d17-ae88-42b3-b229-18b6bebc07f9,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-06-16T13:50:00Z,DELA.2016.24,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,RValentine@field-ops.org,NA,NA,20260107T160911Z,RELEASE-2026
0c568fca-1a10-46b1-a290-f26df1b00e1d,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-06-16T14:29:00Z,DELA.2016.24,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T160911Z,RELEASE-2026
78f0622d-18ba-41c0-86eb-6da7484282ae,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-06-16T14:56:00Z,DELA.2016.24,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T160911Z,RELEASE-2026
aa51e73d-60a2-4864-8615-955b66489119,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-06-16T15:38:00Z,DELA.2016.24,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T160911Z,RELEASE-2026
fd666893-5ab0-4da5-851e-73484bb06cdd,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-06-16T16:41:00Z,DELA.2016.24,DELA_005.20160616,NA,drag and flag,160,Y,0,1,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T160911Z,RELEASE-2026
79253fd0-eda7-4c16-ab82-44a6d59771e5,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-06-16T17:11:00Z,DELA.2016.24,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,GPierce@field-ops.org,NA,NA,20260107T160911Z,RELEASE-2026
24730b22-911b-472d-9ca1-cd4b1fab6151,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-07-13T13:00:00Z,DELA.2016.28,NA,NA,drag and flag,120,N,0,0,0,No known compromise,NEON.DOC.014045vG,MBrown01@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
0954ec5d-cfc3-4bd2-aa1d-4de6c24e192c,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-07-13T14:07:00Z,DELA.2016.28,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,MBrown01@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
d2fed443-9115-4d9a-8008-060b50cc748b,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-07-13T15:08:00Z,DELA.2016.28,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,MBrown01@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
89220f67-cbf9-4618-9d41-8095947c5fbf,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-07-13T16:07:00Z,DELA.2016.28,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,MBrown01@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
1b1bc0ea-5f39-4dfc-8097-1c70b425de5a,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-07-13T17:17:00Z,DELA.2016.28,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,MBrown01@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
e43accad-15f8-4c47-95eb-ce4e3a280148,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-07-13T18:14:00Z,DELA.2016.28,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,MBrown01@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
bd00d37e-2f4c-43a6-95ad-623ba9fbb040,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-07-25T12:45:00Z,DELA.2016.30,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,DShipman@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
3e44d06f-c546-4040-8a53-fedf5b7c3186,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-07-25T12:48:00Z,DELA.2016.30,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,PKulakowski@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
4390ba7b-9a4a-40c7-b5bb-70f7c7f7e979,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-07-25T13:40:00Z,DELA.2016.30,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,SPreer@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
c6afb593-0bc2-4251-8bf7-ab31d2f1c3c0,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-07-25T13:49:00Z,DELA.2016.30,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,RValentine@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
6e5e9441-3d19-45cb-8b47-83e8a5daa1e0,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-07-25T14:32:00Z,DELA.2016.30,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,DShipman@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
d806fd79-70a3-4db3-8a02-34b7b09ae432,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-07-25T15:03:00Z,DELA.2016.30,NA,NA,drag and flag,170,N,0,0,0,No known compromise,NEON.DOC.014045vG,PKulakowski@field-ops.org,NA,NA,20260107T162704Z,RELEASE-2026
c70f46c7-cc3d-49bc-957a-d27cfe5413c6,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-08-25T13:00:00Z,DELA.2016.34,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,BGibson@field-ops.org,NA,NA,20260107T160830Z,RELEASE-2026
5fa0e8a9-95ba-41ed-9a42-bfdcdd8312aa,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-08-25T13:44:00Z,DELA.2016.34,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,KHildebrand@field-ops.org,NA,NA,20260107T160830Z,RELEASE-2026
a6a4a2fe-4468-4a8b-b242-ecdc4e2ef267,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-08-25T14:15:00Z,DELA.2016.34,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,lnagel@field-ops.org,NA,NA,20260107T160830Z,RELEASE-2026
2a18fc7f-2958-4be9-bbb0-f3c440e76ef2,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-08-25T15:00:00Z,DELA.2016.34,NA,NA,drag,110,N,0,0,0,No known compromise,NEON.DOC.014045vG,KHildebrand@field-ops.org,NE corner of plot under water- not sampled,NA,20260107T160830Z,RELEASE-2026
20482fa2-958a-4f15-8dbc-f40313b42fee,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-08-25T15:42:00Z,DELA.2016.34,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,KHildebrand@field-ops.org,NA,NA,20260107T160830Z,RELEASE-2026
00ca44bb-7f3a-4721-9670-65d9631f603a,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-08-25T16:52:00Z,DELA.2016.34,DELA_007.20160825,NA,drag,160,Y,0,3,0,No known compromise,NEON.DOC.014045vG,KHildebrand@field-ops.org,NA,NA,20260107T160830Z,RELEASE-2026
6c603c13-dadc-47de-941f-de318295823b,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-09-15T13:38:00Z,DELA.2016.37,NA,NA,drag,120,N,0,0,0,No known compromise,NEON.DOC.014045vG,rvalentine@field-ops.org,NA,NA,20260107T161131Z,RELEASE-2026
3d08d72f-33e6-4261-964a-f76841d28d66,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-09-15T13:41:00Z,DELA.2016.37,DELA_008.20160915,NA,drag and flag,155,Y,0,2,0,No known compromise,NEON.DOC.014045vG,spreer@field-ops.org,NA,NA,20260107T161131Z,RELEASE-2026
79492bb2-e231-487f-adf3-a5e099723279,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-09-15T14:38:00Z,DELA.2016.37,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,pkulakowski@field-ops.org,NA,NA,20260107T161131Z,RELEASE-2026
163eaa05-fbd2-40da-8a43-c1ad1d10a046,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-09-15T14:52:00Z,DELA.2016.37,DELA_005.20160915,NA,drag,170,Y,0,2,0,No known compromise,NEON.DOC.014045vG,spreer@field-ops.org,NA,NA,20260107T161131Z,RELEASE-2026
e50a8122-017e-48f5-977f-e4b3cec64991,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-09-15T15:38:00Z,DELA.2016.37,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,pkulakowski@field-ops.org,NA,NA,20260107T161131Z,RELEASE-2026
29325e05-ac9a-4530-815b-7ab82353b543,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-09-15T16:08:00Z,DELA.2016.37,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,bgibson@field-ops.org,NA,NA,20260107T161131Z,RELEASE-2026
d5778b3c-0ee5-42b4-a795-b019cc577029,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-10-06T13:21:00Z,DELA.2016.40,NA,NA,drag and flag,135,N,0,0,0,No known compromise,NEON.DOC.014045vG,bgibson@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
e61067d6-b056-4d51-81eb-d1ca707ce67b,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-10-06T14:01:00Z,DELA.2016.40,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,bgibson@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
be16c318-245c-426c-b5e5-925c6e0af097,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-10-06T14:47:00Z,DELA.2016.40,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,jwhite@neoninc.org,NA,NA,20260107T162554Z,RELEASE-2026
c1a71561-ec78-41f2-b504-ad3dcb9f302b,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-10-06T14:55:00Z,DELA.2016.40,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,lnagel@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
71260816-0963-4fa7-902d-fe08cc1eec83,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-10-06T15:50:00Z,DELA.2016.40,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,lnagel@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
edbb3576-d132-4c66-a8bf-578d725ae182,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-10-06T16:36:00Z,DELA.2016.40,NA,NA,drag and flag,165,N,0,0,0,No known compromise,NEON.DOC.014045vG,lnagel@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
ba334b52-fcee-4a09-8a71-3a769b860c01,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,NA,NA,2016-10-19T13:52:00Z,DELA.2016.42,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,hbeeler@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
da2ee0a7-c650-4069-9975-5eb96fc34304,DELA_016.tickPlot.tck,D08,DELA,DELA_016,distributed,evergreenForest,32.53685,-87.806995,WGS84,20.2,23.6,0.3,NA,NA,2016-10-19T14:40:00Z,DELA.2016.42,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,gpierce@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
5aa7f58f-531b-4006-be0f-deb6a00ee4d4,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-10-19T14:48:00Z,DELA.2016.42,DELA_008.20161019,NA,drag and flag,160,Y,0,0,1,No known compromise,NEON.DOC.014045vG,lnagel@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
8cce63a0-bb4a-43b4-8d91-8cef355b68c5,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-10-19T15:31:00Z,DELA.2016.42,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,gpierce@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
ed980484-b74f-44f8-a055-9d92874f3e38,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,NA,NA,2016-10-19T16:21:00Z,DELA.2016.42,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,gpierce@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
1a9d799a-69ea-47ac-910e-6aa381adfecd,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,NA,NA,2016-10-19T17:23:00Z,DELA.2016.42,NA,NA,drag and flag,175,N,0,0,0,No known compromise,NEON.DOC.014045vG,gpierce@field-ops.org,NA,NA,20260107T162554Z,RELEASE-2026
f63e8913-effc-49cb-9f08-d68e4ab6eaa9,DELA_007.tickPlot.tck,D08,DELA,DELA_007,distributed,woodyWetlands,32.538957,-87.799922,WGS84,20.2,25.7,0.2,NA,NA,2016-11-17T20:00:00Z,DELA.2016.46,NA,NA,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,bgibson@field-ops.org,NA,NA,20260107T161304Z,RELEASE-2026
6aabbc49-b845-4515-95b3-2f273c20c9ca,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,NA,NA,2016-11-17T20:14:00Z,DELA.2016.46,DELA_008.20161117,NA,drag and flag,160,Y,0,0,1,No known compromise,NEON.DOC.014045vG,spreer@field-ops.org,NA,NA,20260107T161304Z,RELEASE-2026
